"AF3","AF3 Mean","AF3 Std","AF3 Max","AF3 Min","F7","F7 Mean","F7 Std","F7 Max","F7 Min","F3","F3 Mean","F3 Std","F3 Max","F3 Min","FC5","FC5 Mean","FC5 Std","FC5 Max","FC5 Min","T7","T7 Mean","T7 Std","T7 Max","T7 Min","P7","P7 Mean","P7 Std","P7 Max","P7 Min","O1","O1 Mean","O1 Std","O1 Max","O1 Min","O2","O2 Mean","O2 Std","O2 Max","O2 Min","P8","P8 Mean","P8 Std","P8 Max","P8 Min","T8","T8 Mean","T8 Std","T8 Max","T8 Min","FC6","FC6 Mean","FC6 Std","FC6 Max","FC6 Min","F4","F4 Mean","F4 Std","F4 Max","F4 Min","F8","F8 Mean","F8 Std","F8 Max","F8 Min","AF4","AF4 Mean","AF4 Std","AF4 Max","AF4 Min","eyeDetection"
4311.28,4298.14,32.38,4466.15,4198.97,4002.05,4007.2,27.22,4154.36,3913.33,4271.28,4261.66,16.22,4349.23,4197.44,4135.9,4120.18,16.9,4191.79,4067.18,4365.13,4339.67,11.99,4397.95,4308.72,4641.03,4618.17,12.92,4672.31,4566.15,4087.18,4070.98,17.71,4138.97,4026.15,4635.38,4614.06,14.4,4672.82,4567.18,4202.05,4199.64,13.81,4255.9,4147.69,4242.56,4229.29,15.01,4288.21,4170.26,4230.26,4199.73,18.34,4271.28,4125.13,4292.31,4276.87,15.09,4332.31,4216.41,4635.38,4603.12,25.54,4716.41,4490.77,4374.36,4358.07,31.88,4491.28,4236.41,0
4306.67,4298.14,32.38,4466.15,4198.97,4000.51,4007.2,27.22,4154.36,3913.33,4269.23,4261.66,16.22,4349.23,4197.44,4135.9,4120.18,16.9,4191.79,4067.18,4359.49,4339.67,11.99,4397.95,4308.72,4641.03,4618.17,12.92,4672.31,4566.15,4088.21,4070.98,17.71,4138.97,4026.15,4631.28,4614.06,14.4,4672.82,4567.18,4193.33,4199.64,13.81,4255.9,4147.69,4240.51,4229.29,15.01,4288.21,4170.26,4224.1,4199.73,18.34,4271.28,4125.13,4288.72,4276.87,15.09,4332.31,4216.41,4631.28,4603.12,25.54,4716.41,4490.77,4368.72,4358.07,31.88,4491.28,4236.41,0
4305.64,4298.14,32.38,4466.15,4198.97,4000.0,4007.2,27.22,4154.36,3913.33,4271.28,4261.66,16.22,4349.23,4197.44,4134.36,4120.18,16.9,4191.79,4067.18,4357.44,4339.67,11.99,4397.95,4308.72,4631.79,4618.17,12.92,4672.31,4566.15,4084.62,4070.98,17.71,4138.97,4026.15,4627.69,4614.06,14.4,4672.82,4567.18,4189.23,4199.64,13.81,4255.9,4147.69,4229.74,4229.29,15.01,4288.21,4170.26,4217.95,4199.73,18.34,4271.28,4125.13,4285.64,4276.87,15.09,4332.31,4216.41,4624.1,4603.12,25.54,4716.41,4490.77,4368.21,4358.07,31.88,4491.28,4236.41,0
4307.69,4298.14,32.38,4466.15,4198.97,4001.03,4007.2,27.22,4154.36,3913.33,4277.44,4261.66,16.22,4349.23,4197.44,4133.33,4120.18,16.9,4191.79,4067.18,4359.49,4339.67,11.99,4397.95,4308.72,4630.77,4618.17,12.92,4672.31,4566.15,4087.18,4070.98,17.71,4138.97,4026.15,4636.92,4614.06,14.4,4672.82,4567.18,4201.03,4199.64,13.81,4255.9,4147.69,4228.72,4229.29,15.01,4288.21,4170.26,4222.56,4199.73,18.34,4271.28,4125.13,4290.77,4276.87,15.09,4332.31,4216.41,4625.64,4603.12,25.54,4716.41,4490.77,4370.26,4358.07,31.88,4491.28,4236.41,0
4303.59,4298.14,32.38,4466.15,4198.97,4003.59,4007.2,27.22,4154.36,3913.33,4276.41,4261.66,16.22,4349.23,4197.44,4135.38,4120.18,16.9,4191.79,4067.18,4358.46,4339.67,11.99,4397.95,4308.72,4635.38,4618.17,12.92,4672.31,4566.15,4089.74,4070.98,17.71,4138.97,4026.15,4643.59,4614.06,14.4,4672.82,4567.18,4206.67,4199.64,13.81,4255.9,4147.69,4235.9,4229.29,15.01,4288.21,4170.26,4223.59,4199.73,18.34,4271.28,4125.13,4292.31,4276.87,15.09,4332.31,4216.41,4632.31,4603.12,25.54,4716.41,4490.77,4365.13,4358.07,31.88,4491.28,4236.41,0
4303.08,4298.14,32.38,4466.15,4198.97,4004.62,4007.2,27.22,4154.36,3913.33,4273.33,4261.66,16.22,4349.23,4197.44,4136.41,4120.18,16.9,4191.79,4067.18,4354.87,4339.67,11.99,4397.95,4308.72,4630.77,4618.17,12.92,4672.31,4566.15,4084.62,4070.98,17.71,4138.97,4026.15,4632.82,4614.06,14.4,4672.82,4567.18,4196.41,4199.64,13.81,4255.9,4147.69,4232.82,4229.29,15.01,4288.21,4170.26,4220.51,4199.73,18.34,4271.28,4125.13,4289.23,4276.87,15.09,4332.31,4216.41,4630.77,4603.12,25.54,4716.41,4490.77,4363.59,4358.07,31.88,4491.28,4236.41,0
4309.74,4298.14,32.38,4466.15,4198.97,3998.46,4007.2,27.22,4154.36,3913.33,4277.44,4261.66,16.22,4349.23,4197.44,4129.74,4120.18,16.9,4191.79,4067.18,4351.28,4339.67,11.99,4397.95,4308.72,4629.23,4618.17,12.92,4672.31,4566.15,4085.64,4070.98,17.71,4138.97,4026.15,4629.23,4614.06,14.4,4672.82,4567.18,4196.41,4199.64,13.81,4255.9,4147.69,4230.26,4229.29,15.01,4288.21,4170.26,4221.54,4199.73,18.34,4271.28,4125.13,4293.85,4276.87,15.09,4332.31,4216.41,4631.28,4603.12,25.54,4716.41,4490.77,4373.33,4358.07,31.88,4491.28,4236.41,0
4313.33,4298.14,32.38,4466.15,4198.97,3993.85,4007.2,27.22,4154.36,3913.33,4282.05,4261.66,16.22,4349.23,4197.44,4128.72,4120.18,16.9,4191.79,4067.18,4350.26,4339.67,11.99,4397.95,4308.72,4632.31,4618.17,12.92,4672.31,4566.15,4090.77,4070.98,17.71,4138.97,4026.15,4641.03,4614.06,14.4,4672.82,4567.18,4205.64,4199.64,13.81,4255.9,4147.69,4235.38,4229.29,15.01,4288.21,4170.26,4226.67,4199.73,18.34,4271.28,4125.13,4300.51,4276.87,15.09,4332.31,4216.41,4636.41,4603.12,25.54,4716.41,4490.77,4378.46,4358.07,31.88,4491.28,4236.41,0
4310.26,4298.14,32.38,4466.15,4198.97,3998.46,4007.2,27.22,4154.36,3913.33,4277.95,4261.66,16.22,4349.23,4197.44,4134.87,4120.18,16.9,4191.79,4067.18,4355.38,4339.67,11.99,4397.95,4308.72,4630.26,4618.17,12.92,4672.31,4566.15,4085.64,4070.98,17.71,4138.97,4026.15,4643.08,4614.06,14.4,4672.82,4567.18,4200.0,4199.64,13.81,4255.9,4147.69,4234.36,4229.29,15.01,4288.21,4170.26,4228.21,4199.73,18.34,4271.28,4125.13,4296.92,4276.87,15.09,4332.31,4216.41,4634.87,4603.12,25.54,4716.41,4490.77,4370.26,4358.07,31.88,4491.28,4236.41,0
4304.1,4298.14,32.38,4466.15,4198.97,4002.56,4007.2,27.22,4154.36,3913.33,4267.18,4261.66,16.22,4349.23,4197.44,4136.41,4120.18,16.9,4191.79,4067.18,4358.97,4339.67,11.99,4397.95,4308.72,4629.23,4618.17,12.92,4672.31,4566.15,4078.46,4070.98,17.71,4138.97,4026.15,4634.36,4614.06,14.4,4672.82,4567.18,4189.74,4199.64,13.81,4255.9,4147.69,4230.26,4229.29,15.01,4288.21,4170.26,4222.05,4199.73,18.34,4271.28,4125.13,4290.26,4276.87,15.09,4332.31,4216.41,4630.26,4603.12,25.54,4716.41,4490.77,4363.08,4358.07,31.88,4491.28,4236.41,0
4303.08,4298.14,32.38,4466.15,4198.97,4003.08,4007.2,27.22,4154.36,3913.33,4266.67,4261.66,16.22,4349.23,4197.44,4133.85,4120.18,16.9,4191.79,4067.18,4358.97,4339.67,11.99,4397.95,4308.72,4632.31,4618.17,12.92,4672.31,4566.15,4082.56,4070.98,17.71,4138.97,4026.15,4635.38,4614.06,14.4,4672.82,4567.18,4196.92,4199.64,13.81,4255.9,4147.69,4235.38,4229.29,15.01,4288.21,4170.26,4221.54,4199.73,18.34,4271.28,4125.13,4290.77,4276.87,15.09,4332.31,4216.41,4633.33,4603.12,25.54,4716.41,4490.77,4368.21,4358.07,31.88,4491.28,4236.41,0
4307.69,4298.14,32.38,4466.15,4198.97,4004.1,4007.2,27.22,4154.36,3913.33,4276.92,4261.66,16.22,4349.23,4197.44,4135.38,4120.18,16.9,4191.79,4067.18,4360.0,4339.67,11.99,4397.95,4308.72,4632.82,4618.17,12.92,4672.31,4566.15,4087.69,4070.98,17.71,4138.97,4026.15,4640.0,4614.06,14.4,4672.82,4567.18,4203.59,4199.64,13.81,4255.9,4147.69,4241.03,4229.29,15.01,4288.21,4170.26,4225.64,4199.73,18.34,4271.28,4125.13,4292.31,4276.87,15.09,4332.31,4216.41,4638.46,4603.12,25.54,4716.41,4490.77,4371.28,4358.07,31.88,4491.28,4236.41,0
4304.1,4298.14,32.38,4466.15,4198.97,4003.59,4007.2,27.22,4154.36,3913.33,4273.85,4261.66,16.22,4349.23,4197.44,4139.49,4120.18,16.9,4191.79,4067.18,4360.0,4339.67,11.99,4397.95,4308.72,4631.79,4618.17,12.92,4672.31,4566.15,4085.64,4070.98,17.71,4138.97,4026.15,4637.44,4614.06,14.4,4672.82,4567.18,4201.03,4199.64,13.81,4255.9,4147.69,4236.41,4229.29,15.01,4288.21,4170.26,4224.1,4199.73,18.34,4271.28,4125.13,4291.28,4276.87,15.09,4332.31,4216.41,4636.41,4603.12,25.54,4716.41,4490.77,4359.49,4358.07,31.88,4491.28,4236.41,0
4292.31,4298.14,32.38,4466.15,4198.97,4000.0,4007.2,27.22,4154.36,3913.33,4261.03,4261.66,16.22,4349.23,4197.44,4134.36,4120.18,16.9,4191.79,4067.18,4355.38,4339.67,11.99,4397.95,4308.72,4632.31,4618.17,12.92,4672.31,4566.15,4084.1,4070.98,17.71,4138.97,4026.15,4637.44,4614.06,14.4,4672.82,4567.18,4201.54,4199.64,13.81,4255.9,4147.69,4231.28,4229.29,15.01,4288.21,4170.26,4217.95,4199.73,18.34,4271.28,4125.13,4290.77,4276.87,15.09,4332.31,4216.41,4627.69,4603.12,25.54,4716.41,4490.77,4351.28,4358.07,31.88,4491.28,4236.41,0
4292.82,4298.14,32.38,4466.15,4198.97,3997.44,4007.2,27.22,4154.36,3913.33,4262.56,4261.66,16.22,4349.23,4197.44,4124.62,4120.18,16.9,4191.79,4067.18,4355.9,4339.67,11.99,4397.95,4308.72,4633.33,4618.17,12.92,4672.31,4566.15,4090.26,4070.98,17.71,4138.97,4026.15,4645.13,4614.06,14.4,4672.82,4567.18,4208.72,4199.64,13.81,4255.9,4147.69,4231.79,4229.29,15.01,4288.21,4170.26,4219.49,4199.73,18.34,4271.28,4125.13,4290.77,4276.87,15.09,4332.31,4216.41,4625.64,4603.12,25.54,4716.41,4490.77,4364.62,4358.07,31.88,4491.28,4236.41,0
4301.03,4298.14,32.38,4466.15,4198.97,4001.54,4007.2,27.22,4154.36,3913.33,4267.69,4261.66,16.22,4349.23,4197.44,4126.67,4120.18,16.9,4191.79,4067.18,4358.46,4339.67,11.99,4397.95,4308.72,4633.85,4618.17,12.92,4672.31,4566.15,4092.82,4070.98,17.71,4138.97,4026.15,4653.33,4614.06,14.4,4672.82,4567.18,4220.51,4199.64,13.81,4255.9,4147.69,4242.05,4229.29,15.01,4288.21,4170.26,4224.62,4199.73,18.34,4271.28,4125.13,4289.74,4276.87,15.09,4332.31,4216.41,4632.31,4603.12,25.54,4716.41,4490.77,4371.79,4358.07,31.88,4491.28,4236.41,0
4300.0,4298.14,32.38,4466.15,4198.97,4003.08,4007.2,27.22,4154.36,3913.33,4265.64,4261.66,16.22,4349.23,4197.44,4132.31,4120.18,16.9,4191.79,4067.18,4356.41,4339.67,11.99,4397.95,4308.72,4630.77,4618.17,12.92,4672.31,4566.15,4087.18,4070.98,17.71,4138.97,4026.15,4649.23,4614.06,14.4,4672.82,4567.18,4217.95,4199.64,13.81,4255.9,4147.69,4247.69,4229.29,15.01,4288.21,4170.26,4223.59,4199.73,18.34,4271.28,4125.13,4287.18,4276.87,15.09,4332.31,4216.41,4632.82,4603.12,25.54,4716.41,4490.77,4360.51,4358.07,31.88,4491.28,4236.41,0
4297.95,4298.14,32.38,4466.15,4198.97,4000.51,4007.2,27.22,4154.36,3913.33,4266.15,4261.66,16.22,4349.23,4197.44,4130.26,4120.18,16.9,4191.79,4067.18,4356.41,4339.67,11.99,4397.95,4308.72,4628.72,4618.17,12.92,4672.31,4566.15,4088.21,4070.98,17.71,4138.97,4026.15,4640.0,4614.06,14.4,4672.82,4567.18,4206.67,4199.64,13.81,4255.9,4147.69,4241.54,4229.29,15.01,4288.21,4170.26,4219.49,4199.73,18.34,4271.28,4125.13,4287.69,4276.87,15.09,4332.31,4216.41,4628.21,4603.12,25.54,4716.41,4490.77,4362.05,4358.07,31.88,4491.28,4236.41,0
4301.03,4298.14,32.38,4466.15,4198.97,3998.97,4007.2,27.22,4154.36,3913.33,4266.15,4261.66,16.22,4349.23,4197.44,4124.1,4120.18,16.9,4191.79,4067.18,4354.87,4339.67,11.99,4397.95,4308.72,4630.77,4618.17,12.92,4672.31,4566.15,4094.36,4070.98,17.71,4138.97,4026.15,4642.56,4614.06,14.4,4672.82,4567.18,4208.21,4199.64,13.81,4255.9,4147.69,4238.97,4229.29,15.01,4288.21,4170.26,4218.46,4199.73,18.34,4271.28,4125.13,4288.72,4276.87,15.09,4332.31,4216.41,4629.23,4603.12,25.54,4716.41,4490.77,4369.74,4358.07,31.88,4491.28,4236.41,0
4295.38,4298.14,32.38,4466.15,4198.97,3992.82,4007.2,27.22,4154.36,3913.33,4260.0,4261.66,16.22,4349.23,4197.44,4118.97,4120.18,16.9,4191.79,4067.18,4346.15,4339.67,11.99,4397.95,4308.72,4628.72,4618.17,12.92,4672.31,4566.15,4092.31,4070.98,17.71,4138.97,4026.15,4647.69,4614.06,14.4,4672.82,4567.18,4210.77,4199.64,13.81,4255.9,4147.69,4240.0,4229.29,15.01,4288.21,4170.26,4216.41,4199.73,18.34,4271.28,4125.13,4284.1,4276.87,15.09,4332.31,4216.41,4626.15,4603.12,25.54,4716.41,4490.77,4361.03,4358.07,31.88,4491.28,4236.41,0
4292.82,4298.14,32.38,4466.15,4198.97,3990.77,4007.2,27.22,4154.36,3913.33,4257.44,4261.66,16.22,4349.23,4197.44,4116.41,4120.18,16.9,4191.79,4067.18,4346.67,4339.67,11.99,4397.95,4308.72,4627.18,4618.17,12.92,4672.31,4566.15,4088.21,4070.98,17.71,4138.97,4026.15,4640.51,4614.06,14.4,4672.82,4567.18,4200.0,4199.64,13.81,4255.9,4147.69,4233.33,4229.29,15.01,4288.21,4170.26,4215.9,4199.73,18.34,4271.28,4125.13,4280.51,4276.87,15.09,4332.31,4216.41,4622.56,4603.12,25.54,4716.41,4490.77,4360.0,4358.07,31.88,4491.28,4236.41,0
4303.08,4298.14,32.38,4466.15,4198.97,3999.49,4007.2,27.22,4154.36,3913.33,4263.59,4261.66,16.22,4349.23,4197.44,4123.08,4120.18,16.9,4191.79,4067.18,4355.38,4339.67,11.99,4397.95,4308.72,4629.23,4618.17,12.92,4672.31,4566.15,4084.62,4070.98,17.71,4138.97,4026.15,4631.28,4614.06,14.4,4672.82,4567.18,4193.33,4199.64,13.81,4255.9,4147.69,4229.74,4229.29,15.01,4288.21,4170.26,4222.05,4199.73,18.34,4271.28,4125.13,4288.21,4276.87,15.09,4332.31,4216.41,4626.67,4603.12,25.54,4716.41,4490.77,4371.28,4358.07,31.88,4491.28,4236.41,0
4307.18,4298.14,32.38,4466.15,4198.97,4001.54,4007.2,27.22,4154.36,3913.33,4267.18,4261.66,16.22,4349.23,4197.44,4127.69,4120.18,16.9,4191.79,4067.18,4353.85,4339.67,11.99,4397.95,4308.72,4629.74,4618.17,12.92,4672.31,4566.15,4077.95,4070.98,17.71,4138.97,4026.15,4632.82,4614.06,14.4,4672.82,4567.18,4198.97,4199.64,13.81,4255.9,4147.69,4233.85,4229.29,15.01,4288.21,4170.26,4224.1,4199.73,18.34,4271.28,4125.13,4295.9,4276.87,15.09,4332.31,4216.41,4628.72,4603.12,25.54,4716.41,4490.77,4370.26,4358.07,31.88,4491.28,4236.41,0
4301.03,4298.14,32.38,4466.15,4198.97,3995.38,4007.2,27.22,4154.36,3913.33,4264.1,4261.66,16.22,4349.23,4197.44,4123.08,4120.18,16.9,4191.79,4067.18,4346.67,4339.67,11.99,4397.95,4308.72,4626.15,4618.17,12.92,4672.31,4566.15,4075.9,4070.98,17.71,4138.97,4026.15,4637.95,4614.06,14.4,4672.82,4567.18,4197.95,4199.64,13.81,4255.9,4147.69,4233.33,4229.29,15.01,4288.21,4170.26,4218.97,4199.73,18.34,4271.28,4125.13,4292.82,4276.87,15.09,4332.31,4216.41,4625.64,4603.12,25.54,4716.41,4490.77,4364.62,4358.07,31.88,4491.28,4236.41,0
4302.05,4298.14,32.38,4466.15,4198.97,3997.44,4007.2,27.22,4154.36,3913.33,4265.13,4261.66,16.22,4349.23,4197.44,4122.05,4120.18,16.9,4191.79,4067.18,4347.69,4339.67,11.99,4397.95,4308.72,4625.13,4618.17,12.92,4672.31,4566.15,4077.44,4070.98,17.71,4138.97,4026.15,4637.44,4614.06,14.4,4672.82,4567.18,4192.31,4199.64,13.81,4255.9,4147.69,4229.23,4229.29,15.01,4288.21,4170.26,4219.49,4199.73,18.34,4271.28,4125.13,4289.74,4276.87,15.09,4332.31,4216.41,4624.62,4603.12,25.54,4716.41,4490.77,4370.26,4358.07,31.88,4491.28,4236.41,0
4307.18,4298.14,32.38,4466.15,4198.97,4002.56,4007.2,27.22,4154.36,3913.33,4269.74,4261.66,16.22,4349.23,4197.44,4129.23,4120.18,16.9,4191.79,4067.18,4352.31,4339.67,11.99,4397.95,4308.72,4629.23,4618.17,12.92,4672.31,4566.15,4077.95,4070.98,17.71,4138.97,4026.15,4634.36,4614.06,14.4,4672.82,4567.18,4192.82,4199.64,13.81,4255.9,4147.69,4227.69,4229.29,15.01,4288.21,4170.26,4218.97,4199.73,18.34,4271.28,4125.13,4290.26,4276.87,15.09,4332.31,4216.41,4624.1,4603.12,25.54,4716.41,4490.77,4373.85,4358.07,31.88,4491.28,4236.41,0
4306.67,4298.14,32.38,4466.15,4198.97,4003.08,4007.2,27.22,4154.36,3913.33,4266.15,4261.66,16.22,4349.23,4197.44,4132.31,4120.18,16.9,4191.79,4067.18,4349.74,4339.67,11.99,4397.95,4308.72,4628.72,4618.17,12.92,4672.31,4566.15,4078.97,4070.98,17.71,4138.97,4026.15,4632.82,4614.06,14.4,4672.82,4567.18,4201.03,4199.64,13.81,4255.9,4147.69,4229.74,4229.29,15.01,4288.21,4170.26,4214.36,4199.73,18.34,4271.28,4125.13,4288.21,4276.87,15.09,4332.31,4216.41,4625.13,4603.12,25.54,4716.41,4490.77,4371.79,4358.07,31.88,4491.28,4236.41,0
4306.67,4298.14,32.38,4466.15,4198.97,4003.59,4007.2,27.22,4154.36,3913.33,4264.1,4261.66,16.22,4349.23,4197.44,4128.72,4120.18,16.9,4191.79,4067.18,4349.23,4339.67,11.99,4397.95,4308.72,4627.69,4618.17,12.92,4672.31,4566.15,4082.05,4070.98,17.71,4138.97,4026.15,4634.36,4614.06,14.4,4672.82,4567.18,4204.62,4199.64,13.81,4255.9,4147.69,4232.82,4229.29,15.01,4288.21,4170.26,4215.38,4199.73,18.34,4271.28,4125.13,4286.15,4276.87,15.09,4332.31,4216.41,4628.72,4603.12,25.54,4716.41,4490.77,4373.85,4358.07,31.88,4491.28,4236.41,0
4312.82,4298.14,32.38,4466.15,4198.97,4005.64,4007.2,27.22,4154.36,3913.33,4275.38,4261.66,16.22,4349.23,4197.44,4133.85,4120.18,16.9,4191.79,4067.18,4354.87,4339.67,11.99,4397.95,4308.72,4631.28,4618.17,12.92,4672.31,4566.15,4083.59,4070.98,17.71,4138.97,4026.15,4637.44,4614.06,14.4,4672.82,4567.18,4198.46,4199.64,13.81,4255.9,4147.69,4235.38,4229.29,15.01,4288.21,4170.26,4222.05,4199.73,18.34,4271.28,4125.13,4291.28,4276.87,15.09,4332.31,4216.41,4633.33,4603.12,25.54,4716.41,4490.77,4374.87,4358.07,31.88,4491.28,4236.41,0
4314.36,4298.14,32.38,4466.15,4198.97,4006.15,4007.2,27.22,4154.36,3913.33,4280.51,4261.66,16.22,4349.23,4197.44,4140.51,4120.18,16.9,4191.79,4067.18,4354.87,4339.67,11.99,4397.95,4308.72,4632.31,4618.17,12.92,4672.31,4566.15,4082.05,4070.98,17.71,4138.97,4026.15,4638.97,4614.06,14.4,4672.82,4567.18,4197.95,4199.64,13.81,4255.9,4147.69,4237.44,4229.29,15.01,4288.21,4170.26,4225.13,4199.73,18.34,4271.28,4125.13,4295.38,4276.87,15.09,4332.31,4216.41,4633.33,4603.12,25.54,4716.41,4490.77,4372.31,4358.07,31.88,4491.28,4236.41,0
4305.13,4298.14,32.38,4466.15,4198.97,4000.0,4007.2,27.22,4154.36,3913.33,4268.21,4261.66,16.22,4349.23,4197.44,4131.28,4120.18,16.9,4191.79,4067.18,4345.13,4339.67,11.99,4397.95,4308.72,4628.21,4618.17,12.92,4672.31,4566.15,4082.05,4070.98,17.71,4138.97,4026.15,4639.49,4614.06,14.4,4672.82,4567.18,4200.0,4199.64,13.81,4255.9,4147.69,4233.85,4229.29,15.01,4288.21,4170.26,4221.54,4199.73,18.34,4271.28,4125.13,4292.31,4276.87,15.09,4332.31,4216.41,4626.15,4603.12,25.54,4716.41,4490.77,4371.28,4358.07,31.88,4491.28,4236.41,0
4294.87,4298.14,32.38,4466.15,4198.97,3991.28,4007.2,27.22,4154.36,3913.33,4261.54,4261.66,16.22,4349.23,4197.44,4117.95,4120.18,16.9,4191.79,4067.18,4342.56,4339.67,11.99,4397.95,4308.72,4627.69,4618.17,12.92,4672.31,4566.15,4084.1,4070.98,17.71,4138.97,4026.15,4635.38,4614.06,14.4,4672.82,4567.18,4194.36,4199.64,13.81,4255.9,4147.69,4227.69,4229.29,15.01,4288.21,4170.26,4215.38,4199.73,18.34,4271.28,4125.13,4291.79,4276.87,15.09,4332.31,4216.41,4621.03,4603.12,25.54,4716.41,4490.77,4367.18,4358.07,31.88,4491.28,4236.41,0
4295.9,4298.14,32.38,4466.15,4198.97,3991.79,4007.2,27.22,4154.36,3913.33,4266.67,4261.66,16.22,4349.23,4197.44,4123.59,4120.18,16.9,4191.79,4067.18,4353.33,4339.67,11.99,4397.95,4308.72,4631.79,4618.17,12.92,4672.31,4566.15,4083.59,4070.98,17.71,4138.97,4026.15,4632.31,4614.06,14.4,4672.82,4567.18,4195.9,4199.64,13.81,4255.9,4147.69,4230.77,4229.29,15.01,4288.21,4170.26,4210.77,4199.73,18.34,4271.28,4125.13,4288.72,4276.87,15.09,4332.31,4216.41,4623.08,4603.12,25.54,4716.41,4490.77,4361.54,4358.07,31.88,4491.28,4236.41,0
4298.97,4298.14,32.38,4466.15,4198.97,4001.03,4007.2,27.22,4154.36,3913.33,4266.67,4261.66,16.22,4349.23,4197.44,4136.92,4120.18,16.9,4191.79,4067.18,4355.9,4339.67,11.99,4397.95,4308.72,4630.77,4618.17,12.92,4672.31,4566.15,4082.05,4070.98,17.71,4138.97,4026.15,4633.85,4614.06,14.4,4672.82,4567.18,4202.56,4199.64,13.81,4255.9,4147.69,4233.85,4229.29,15.01,4288.21,4170.26,4209.74,4199.73,18.34,4271.28,4125.13,4278.97,4276.87,15.09,4332.31,4216.41,4620.51,4603.12,25.54,4716.41,4490.77,4361.54,4358.07,31.88,4491.28,4236.41,0
4295.9,4298.14,32.38,4466.15,4198.97,4002.56,4007.2,27.22,4154.36,3913.33,4258.97,4261.66,16.22,4349.23,4197.44,4135.38,4120.18,16.9,4191.79,4067.18,4347.18,4339.67,11.99,4397.95,4308.72,4628.21,4618.17,12.92,4672.31,4566.15,4082.05,4070.98,17.71,4138.97,4026.15,4634.36,4614.06,14.4,4672.82,4567.18,4194.87,4199.64,13.81,4255.9,4147.69,4222.56,4229.29,15.01,4288.21,4170.26,4208.21,4199.73,18.34,4271.28,4125.13,4275.38,4276.87,15.09,4332.31,4216.41,4615.38,4603.12,25.54,4716.41,4490.77,4361.03,4358.07,31.88,4491.28,4236.41,0
4294.87,4298.14,32.38,4466.15,4198.97,3996.41,4007.2,27.22,4154.36,3913.33,4258.97,4261.66,16.22,4349.23,4197.44,4127.18,4120.18,16.9,4191.79,4067.18,4345.13,4339.67,11.99,4397.95,4308.72,4628.21,4618.17,12.92,4672.31,4566.15,4082.05,4070.98,17.71,4138.97,4026.15,4632.31,4614.06,14.4,4672.82,4567.18,4191.79,4199.64,13.81,4255.9,4147.69,4218.46,4229.29,15.01,4288.21,4170.26,4208.72,4199.73,18.34,4271.28,4125.13,4280.51,4276.87,15.09,4332.31,4216.41,4617.95,4603.12,25.54,4716.41,4490.77,4363.08,4358.07,31.88,4491.28,4236.41,0
4294.87,4298.14,32.38,4466.15,4198.97,3994.87,4007.2,27.22,4154.36,3913.33,4264.62,4261.66,16.22,4349.23,4197.44,4126.15,4120.18,16.9,4191.79,4067.18,4351.79,4339.67,11.99,4397.95,4308.72,4630.26,4618.17,12.92,4672.31,4566.15,4080.51,4070.98,17.71,4138.97,4026.15,4636.41,4614.06,14.4,4672.82,4567.18,4204.62,4199.64,13.81,4255.9,4147.69,4231.28,4229.29,15.01,4288.21,4170.26,4216.41,4199.73,18.34,4271.28,4125.13,4284.62,4276.87,15.09,4332.31,4216.41,4624.62,4603.12,25.54,4716.41,4490.77,4364.62,4358.07,31.88,4491.28,4236.41,0
4289.23,4298.14,32.38,4466.15,4198.97,3995.9,4007.2,27.22,4154.36,3913.33,4258.46,4261.66,16.22,4349.23,4197.44,4126.15,4120.18,16.9,4191.79,4067.18,4351.28,4339.67,11.99,4397.95,4308.72,4632.82,4618.17,12.92,4672.31,4566.15,4075.9,4070.98,17.71,4138.97,4026.15,4639.49,4614.06,14.4,4672.82,4567.18,4202.05,4199.64,13.81,4255.9,4147.69,4237.44,4229.29,15.01,4288.21,4170.26,4218.46,4199.73,18.34,4271.28,4125.13,4283.08,4276.87,15.09,4332.31,4216.41,4623.59,4603.12,25.54,4716.41,4490.77,4354.87,4358.07,31.88,4491.28,4236.41,0
4284.1,4298.14,32.38,4466.15,4198.97,3992.82,4007.2,27.22,4154.36,3913.33,4251.28,4261.66,16.22,4349.23,4197.44,4125.64,4120.18,16.9,4191.79,4067.18,4346.15,4339.67,11.99,4397.95,4308.72,4630.77,4618.17,12.92,4672.31,4566.15,4071.28,4070.98,17.71,4138.97,4026.15,4632.82,4614.06,14.4,4672.82,4567.18,4189.23,4199.64,13.81,4255.9,4147.69,4230.26,4229.29,15.01,4288.21,4170.26,4210.26,4199.73,18.34,4271.28,4125.13,4280.51,4276.87,15.09,4332.31,4216.41,4617.95,4603.12,25.54,4716.41,4490.77,4349.23,4358.07,31.88,4491.28,4236.41,0
4289.74,4298.14,32.38,4466.15,4198.97,3990.26,4007.2,27.22,4154.36,3913.33,4260.0,4261.66,16.22,4349.23,4197.44,4130.77,4120.18,16.9,4191.79,4067.18,4348.72,4339.67,11.99,4397.95,4308.72,4629.74,4618.17,12.92,4672.31,4566.15,4076.92,4070.98,17.71,4138.97,4026.15,4632.82,4614.06,14.4,4672.82,4567.18,4198.46,4199.64,13.81,4255.9,4147.69,4230.77,4229.29,15.01,4288.21,4170.26,4210.77,4199.73,18.34,4271.28,4125.13,4286.67,4276.87,15.09,4332.31,4216.41,4623.59,4603.12,25.54,4716.41,4490.77,4365.64,4358.07,31.88,4491.28,4236.41,0
